list_name,itemname,material,quantity,description,latitude,longitude,altitude,radius,location,timestamp,dt,project_name,username,manual_upload,event_name,id,log_index
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.696739223893","-76.780646466124","3.4422820126638","4.8508703827026","Atlantic Beach, North Carolina, United States of America","20210502152737","2021-05-02 15:27:37","Default","102335272 (SciStarter)","0","","1549659","38857"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","12","","43.606109032448","-70.420757224849","36.205739559627","5","Scarborough, Maine, United States of America","20210515162712","2021-05-15 16:27:12","Default","Ellareags","0","","1570480","39967"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","3","","33.463590405335","-117.68491287213","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20210911153605","2021-09-11 15:36:05","Default","ballisonsurfer","0","","1720020","44276"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","33.804294549777","-83.927680109818","290.37823533919","4.8515482016249","Loganville, Georgia, United States of America","20210914210455","2021-09-14 21:04:55","Default","Binderd22","0","","1731222","44476"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","33.804304137416","-83.927678836654","290.43519044016","4.8542854273219","Loganville, Georgia, United States of America","20210914210457","2021-09-14 21:04:57","Default","Binderd22","0","","1731223","44476"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","42.363647094442","-71.260681599356","49.404458999634","65","Waltham, Massachusetts, United States of America","20211017210228","2021-10-17 21:02:28","Default","102381917 (SciStarter)","0","","1792051","45926"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","3","","33.463639544324","-117.68489043534","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20211107174021","2021-11-07 17:40:21","Default","ballisonsurfer","0","","1828064","46589"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","3","","28.396754167069","-80.611889837385","2.5809288024902","6.0299323950301","Cape Canaveral, Florida, United States of America","20211125192501","2021-11-25 19:25:01","Default","LortonJM","0","","1845594","47006"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","2","","40.551956879987","-73.915880410665","3.311103368178","4.7591413692089","New York, New York, United States of America","20230806173944","2023-08-06 17:39:44","Default","Etandau","0","","2574564","68285"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","40.551525949322","-73.917034496225","3.203020285815","4.7436715385748","New York, New York, United States of America","20230806174153","2023-08-06 17:41:53","Default","Etandau","0","","2574567","68285"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","40.550941014908","-73.918413167247","3.4372125361115","4.7559243998742","New York, New York, United States of America","20230806174415","2023-08-06 17:44:15","Default","Etandau","0","","2574569","68285"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","40.550766016373","-73.918907625291","3.3304406385869","4.740725538443","New York, New York, United States of America","20230806174516","2023-08-06 17:45:16","Default","Etandau","0","","2574570","68285"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","40.550764246385","-73.918915288143","2.4186194324866","4.7475175256975","New York, New York, United States of America","20230806174526","2023-08-06 17:45:26","Default","Etandau","0","","2574572","68285"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.010008258914","-117.87793854516","162.82837611716","4.7383619068095","West Covina, California, United States of America","20240207202036","2024-02-07 20:20:36","Default","MattPin45","0","","2783556","72300"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.010009976648","-117.8779183366","161.19296338689","4.7341223121494","West Covina, California, United States of America","20240207202037","2024-02-07 20:20:37","Default","MattPin45","0","","2783557","72300"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057762969526","-118.19495096504","110.87696045358","4.7336422975347","Los Angeles, California, United States of America","20240207204003","2024-02-07 20:40:03","Default","Debony Garcia","0","","2783859","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057762969526","-118.19495096504","110.87696045358","4.7336422975347","Los Angeles, California, United States of America","20240207204003","2024-02-07 20:40:03","Default","Debony Garcia","0","","2783860","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057767641886","-118.19495100764","111.12872772943","4.7374923523578","Los Angeles, California, United States of America","20240207204004","2024-02-07 20:40:04","Default","Debony Garcia","0","","2783861","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057949455111","-118.19500122877","111.21772541385","4.7367616938019","Los Angeles, California, United States of America","20240207204056","2024-02-07 20:40:56","Default","Debony Garcia","0","","2783869","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057953372094","-118.19500084587","111.5601593852","4.7348271914238","Los Angeles, California, United States of America","20240207204057","2024-02-07 20:40:57","Default","Debony Garcia","0","","2783870","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057953372094","-118.19500084587","111.5601593852","4.7348271914238","Los Angeles, California, United States of America","20240207204057","2024-02-07 20:40:57","Default","Debony Garcia","0","","2783871","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057954061493","-118.19500239274","111.64788911678","4.73444899381","Los Angeles, California, United States of America","20240207204058","2024-02-07 20:40:58","Default","Debony Garcia","0","","2783872","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057954061493","-118.19500239274","111.64788911678","4.73444899381","Los Angeles, California, United States of America","20240207204058","2024-02-07 20:40:58","Default","Debony Garcia","0","","2783873","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057963707169","-118.19500878741","111.7170301266","4.7358992363902","Los Angeles, California, United States of America","20240207204100","2024-02-07 20:41:00","Default","Debony Garcia","0","","2783874","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057581777468","-118.19528788669","110.91923626605","4.7336544883096","Los Angeles, California, United States of America","20240207204354","2024-02-07 20:43:54","Default","Debony Garcia","0","","2783884","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057575914481","-118.19529427708","111.02378787939","4.7346961259853","Los Angeles, California, United States of America","20240207204355","2024-02-07 20:43:55","Default","Debony Garcia","0","","2783885","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057575914481","-118.19529427708","111.02378787939","4.7346961259853","Los Angeles, California, United States of America","20240207204355","2024-02-07 20:43:55","Default","Debony Garcia","0","","2783886","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.057575914481","-118.19529427708","111.02378787939","4.7346961259853","Los Angeles, California, United States of America","20240207204355","2024-02-07 20:43:55","Default","Debony Garcia","0","","2783887","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.05757077795","-118.19529788487","110.61655284464","4.7335922420233","Los Angeles, California, United States of America","20240207204356","2024-02-07 20:43:56","Default","Debony Garcia","0","","2783888","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.05735091506","-118.19538130481","108.48897024896","4.7372392481191","Los Angeles, California, United States of America","20240207204437","2024-02-07 20:44:37","Default","Debony Garcia","0","","2783890","72317"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.099352625716","-118.31636301643","115.96880217083","14.251919543967","Los Angeles, California, United States of America","20240207223250","2024-02-07 22:32:50","Default","sanchezjasmin22","0","","2785284","72385"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.099354677807","-118.31630004931","115.26239299215","14.24410304366","Los Angeles, California, United States of America","20240207223258","2024-02-07 22:32:58","Default","sanchezjasmin22","0","","2785285","72385"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.09922404134","-118.31651971438","115.38094300684","14.249473686408","Los Angeles, California, United States of America","20240207223447","2024-02-07 22:34:47","Default","sanchezjasmin22","0","","2785288","72385"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.099218391181","-118.31653248184","114.91782345995","14.246931549097","Los Angeles, California, United States of America","20240207223449","2024-02-07 22:34:49","Default","sanchezjasmin22","0","","2785289","72385"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.099216726222","-118.31673560607","115.2040242739","14.246232216824","Los Angeles, California, United States of America","20240207223621","2024-02-07 22:36:21","Default","sanchezjasmin22","0","","2785294","72385"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.099204614114","-118.31684256947","114.75252684206","14.247446056094","Los Angeles, California, United States of America","20240207223656","2024-02-07 22:36:56","Default","sanchezjasmin22","0","","2785295","72385"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.09923179363","-118.31789173819","114.36524179112","14.241526132786","Los Angeles, California, United States of America","20240207223949","2024-02-07 22:39:49","Default","sanchezjasmin22","0","","2785303","72385"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","3","","33.969847868986","-118.18473688088","41.257433190942","4.7430226622576","Bell Gardens, California, United States of America","20240221193217","2024-02-21 19:32:17","","e.lleeeeeeee","0","","2794033","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","4","","33.969813438363","-118.18445747191","40.401886571199","4.7422921368512","Bell Gardens, California, United States of America","20240221193352","2024-02-21 19:33:52","","e.lleeeeeeee","0","","2794036","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","33.969779723942","-118.18417364946","40.731512773782","4.7362747094744","Bell Gardens, California, United States of America","20240221193415","2024-02-21 19:34:15","","e.lleeeeeeee","0","","2794037","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","33.96975314524","-118.18391219202","40.552260764875","4.7331120522838","Bell Gardens, California, United States of America","20240221193438","2024-02-21 19:34:38","","e.lleeeeeeee","0","","2794039","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","2","","33.9697242924","-118.18371287744","40.664337104186","4.7433183613803","Bell Gardens, California, United States of America","20240221193518","2024-02-21 19:35:18","","e.lleeeeeeee","0","","2794040","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","33.96967588537","-118.18338627681","38.8406057721","4.7335848649931","Bell Gardens, California, United States of America","20240221193543","2024-02-21 19:35:43","","e.lleeeeeeee","0","","2794041","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","33.969451625665","-118.18110492792","40.254402406514","4.7366530297589","Bell Gardens, California, United States of America","20240221193817","2024-02-21 19:38:17","","e.lleeeeeeee","0","","2794049","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","4","","33.968288857986","-118.17812017973","40.246576359496","4.7340029286268","Bell Gardens, California, United States of America","20240221194410","2024-02-21 19:44:10","","e.lleeeeeeee","0","","2794070","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","33.968079509025","-118.17814740344","39.677086114883","4.735121883473","Bell Gardens, California, United States of America","20240221194429","2024-02-21 19:44:29","","e.lleeeeeeee","0","","2794072","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","33.967839943561","-118.17818021564","39.393661435694","4.7429153957807","Bell Gardens, California, United States of America","20240221194448","2024-02-21 19:44:48","","e.lleeeeeeee","0","","2794073","72707"
"4ocean Marine Debris Tracker","Plastic Beverage Bottles","ALL ITEMS","1","","34.065754558129","-118.16735753147","148.06690029148","4.7261265019915","Los Angeles, California, United States of America","20240221201710","2024-02-21 20:17:10","Default","asainz","0","","2794110","72709"
